type,sample_num,K,res
ws,177,4,4.480632831139897
heur,177,4,5.364148240816595
cs,177,5,1.7775981276733939
ws,177,5,1.0233618215620708
heur,177,5,1.9509075605027744
cs,178,1,201.58743726186847
ws,178,1,176.3732450869558
heur,178,1,166.92926058141165
cs,178,2,12.754076699330106
ws,178,2,18.60668547336866
heur,178,2,18.010575764667266
cs,178,3,6.232309730041413
ws,178,3,6.689527393994189
heur,178,3,8.039965743398962
cs,178,4,4.267966580540085
ws,178,4,4.563977271669441
heur,178,4,5.518157411442668
cs,178,5,1.9842708569373297
ws,178,5,1.424965161432373
heur,178,5,2.184927993042901
cs,179,1,203.90926232002437
ws,179,1,178.72102171487654
heur,179,1,169.04412945117724
cs,179,2,12.652343333866725
ws,179,2,18.241588199074858
heur,179,2,17.994397522840103
cs,179,3,5.713879109749941
ws,179,3,6.369874005064271
heur,179,3,7.489216354916764
cs,179,4,4.02451034618831
ws,179,4,4.398685193846792
heur,179,4,5.255859170750088
cs,179,5,1.7355815092027647
ws,179,5,0.9500606202230141
heur,179,5,1.9068069739117213
cs,180,1,208.32977923865647
ws,180,1,183.1533092413704
heur,180,1,173.22812736561437
cs,180,2,12.845516460308712
ws,180,2,18.476547676089176
heur,180,2,18.145850992308777
cs,180,3,5.6952424162953585
ws,180,3,6.456875512102046
heur,180,3,7.45098980559769
cs,180,4,4.047896556812827
ws,180,4,4.4488265075873175
heur,180,4,5.273869697705836
cs,180,5,1.7218573598110387
ws,180,5,0.8858626991739538
heur,180,5,1.8578843813018178
cs,181,1,205.59112424394056
ws,181,1,180.51421674797106
heur,181,1,170.70789611842184
cs,181,2,13.000047673067856
ws,181,2,18.616610097146804
heur,181,2,18.40619264158019
cs,181,3,5.885200679871563
ws,181,3,6.534976093295721
heur,181,3,7.685740216520352
cs,181,4,4.132964206135834
ws,181,4,4.50494094422366
heur,181,4,5.381209901807322
cs,181,5,1.7654886227809026
ws,181,5,0.9959503879663069
heur,181,5,1.9382507676184502
cs,182,1,205.65586197383854
ws,182,1,180.8034602880981
heur,182,1,171.02430539439447
cs,182,2,13.411228643855253
ws,182,2,19.011719577751236
heur,182,2,18.88872310363778
cs,182,3,6.091089546447644
ws,182,3,6.660774270532444
heur,182,3,7.921366992789057
cs,182,4,4.230450544942903
ws,182,4,4.5686987478611165
heur,182,4,5.496467153918826
cs,182,5,1.7965186278213952
ws,182,5,1.098947304609825
heur,182,5,1.9704328962867812
cs,183,1,207.44984658102032
ws,183,1,182.58430944781324
heur,183,1,172.66893233802702
cs,183,2,13.419588579124339
ws,183,2,19.054872161310602
heur,183,2,18.77669587540608
cs,183,3,6.019747930793367
ws,183,3,6.730372396792849
heur,183,3,7.822513500055157
cs,183,4,4.202097387970258
ws,183,4,4.562589689633527
heur,183,4,5.453395604251299
cs,183,5,1.7579825274891032
ws,183,5,1.0131695504995246
heur,183,5,1.8820173451901743
cs,184,1,204.7397840413109
ws,184,1,179.70831980800241
heur,184,1,170.04764443685875
cs,184,2,12.929902559160695
ws,184,2,18.540444594686775
heur,184,2,18.317701117485175
cs,184,3,5.882829909064119
ws,184,3,6.492697890315549
heur,184,3,7.682790853210393
cs,184,4,4.111935496851961
ws,184,4,4.468023336272426
heur,184,4,5.358568288351999
cs,184,5,1.7668841543885525
ws,184,5,1.0216869377838178
heur,184,5,1.9395442527507047
cs,185,1,207.34898590121497
ws,185,1,182.00647242187267
heur,185,1,172.527496526342
cs,185,2,13.340819399943063
ws,185,2,19.114157473643715
heur,185,2,18.763995488345415
cs,185,3,6.300846233833268
ws,185,3,6.774141809360891
heur,185,3,8.119059966464132
cs,185,4,4.3330404286102135
ws,185,4,4.62917758030844
heur,185,4,5.593119152097656
cs,185,5,1.8829954401136544
ws,185,5,1.2675308977555233
heur,185,5,2.0781753562540493
cs,186,1,205.9382122769406
ws,186,1,180.77742179755847
heur,186,1,171.03293774166204
cs,186,2,13.1285236971128
ws,186,2,18.872226883515737
heur,186,2,18.514023465375157
cs,186,3,6.19235038058875
ws,186,3,6.743369081024974
heur,186,3,8.035358872914859
cs,186,4,4.299762474092825
ws,186,4,4.635113963397826
heur,186,4,5.5744176935322365
cs,186,5,1.8653355551233246
ws,186,5,1.1886955327637194
heur,186,5,2.0427025417783575
cs,187,1,208.39901690274226
ws,187,1,183.1253590590437
heur,187,1,173.43550840171736
cs,187,2,13.060236691091827
ws,187,2,18.688441434117337
heur,187,2,18.47743039383733
cs,187,3,5.900807438710097
ws,187,3,6.538436483255575
heur,187,3,7.703693787734432
cs,187,4,4.126587384144008
ws,187,4,4.485839786049529
heur,187,4,5.375422922520437
cs,187,5,1.7622351401821565
ws,187,5,1.0069342234426484
heur,187,5,1.9346912070438715
cs,188,1,205.54526684576396
ws,188,1,180.57233126068428
heur,188,1,170.8542608121839
cs,188,2,13.227760885298375
ws,188,2,18.944845639347108
heur,188,2,18.648553172687933
cs,188,3,6.149169288089254
ws,188,3,6.673204687936868
heur,188,3,7.986716908373878
cs,188,4,4.253170559842652
ws,188,4,4.574166019587576
heur,188,4,5.52289437848365
cs,188,5,1.8351204592480497
ws,188,5,1.163322911475124
heur,188,5,2.0106695277437225
cs,189,1,206.51283015828417
ws,189,1,181.3961833261803
heur,189,1,171.68722329514262
cs,189,2,13.031726088576983
ws,189,2,18.6496737978923
heur,189,2,18.438738016899407
cs,189,3,5.926253301415193
ws,189,3,6.572423858520003
heur,189,3,7.732585284090393
cs,189,4,4.156699713357225
ws,189,4,4.525601574772552
heur,189,4,5.408665935107023
cs,189,5,1.7775046176530984
ws,189,5,1.0184054678098546
heur,189,5,1.9508577403313343
cs,190,1,209.410289530197
ws,190,1,184.39142764643336
heur,190,1,174.91141227599022
cs,190,2,14.198283924053834
ws,190,2,19.71814139587299
heur,190,2,19.671158161329156
cs,190,3,6.5270027576755885
ws,190,3,7.024923833468085
heur,190,3,8.377502556719941
cs,190,4,4.461027910319864
ws,190,4,4.7471806025428105
heur,190,4,5.724153211794442
cs,190,5,2.029609120348945
ws,190,5,1.3991044918940745
heur,190,5,2.2075796280974638
cs,191,1,203.72931137750254
ws,191,1,178.6967150069891
heur,191,1,168.81270918284994
cs,191,2,13.335540008604047
ws,191,2,18.974576637018004
heur,191,2,18.74752567935211
cs,191,3,5.985686444898866
ws,191,3,6.607749454694542
heur,191,3,7.788455432879547
cs,191,4,4.161268202234276
ws,191,4,4.503848143589412
heur,191,4,5.412189218248441
cs,191,5,1.764038331943804
ws,191,5,1.0303852843809747
heur,191,5,1.9117816459076378
cs,192,1,202.0315096730225
ws,192,1,176.9393410593249
heur,192,1,167.20594334907406
cs,192,2,12.224995505428897
ws,192,2,17.7731636138776
heur,192,2,17.363263629052135
cs,192,3,5.529400930902971
ws,192,3,6.296046188931063
heur,192,3,7.256329862795374
cs,192,4,3.9342325197035684
ws,192,4,4.325310391720952
heur,192,4,5.14086646977685
cs,192,5,1.7199970609700292
ws,192,5,0.9004863143808485
heur,192,5,1.847918896059867
cs,193,1,208.92389856295432
ws,193,1,183.74825415254182
heur,193,1,174.03584679639317
cs,193,2,13.352491079696465
ws,193,2,19.15517123928276
heur,193,2,18.7630140968172
cs,193,3,6.386408556312738
ws,193,3,6.88542846447855
heur,193,3,8.256197738135551
cs,193,4,4.405865399602018
ws,193,4,4.71799701105981
heur,193,4,5.697057966379797
cs,193,5,1.9167591486824165
ws,193,5,1.299706377481543
heur,193,5,2.0961818246438044
cs,194,1,205.6417886227363
ws,194,1,180.6424689902119
heur,194,1,170.89964533701212
cs,194,2,12.950692992386319
ws,194,2,18.61742557458166
heur,194,2,18.327348055645498
cs,194,3,5.97520553627538
ws,194,3,6.5687195596998205
heur,194,3,7.787995469957616
cs,194,4,4.170355669268543
ws,194,4,4.5212208157051
heur,194,4,5.425484952164998
cs,194,5,1.8005143841727287
ws,194,5,1.0728535438347582
heur,194,5,1.974849692033884
cs,195,1,205.23557125630938
ws,195,1,180.02430570011998
heur,195,1,170.49938682129743
cs,195,2,12.77360230449283
ws,195,2,18.450460760815044
heur,195,2,18.098574775360586
cs,195,3,5.97241922513774
ws,195,3,6.549344404427228
heur,195,3,7.784116911799146
cs,195,4,4.151614953814147
ws,195,4,4.485199265424903
heur,195,4,5.404807201380483
cs,195,5,1.8161441609617859
ws,195,5,1.119278063163946
heur,195,5,1.9910332027137072
cs,196,1,200.52882626585048
ws,196,1,175.77211760749998
heur,196,1,165.86419891438976
cs,196,2,12.467490782494684
ws,196,2,17.938765072071703
heur,196,2,17.683546641719357
cs,196,3,5.410529694843519
ws,196,3,6.244175593108823
heur,196,3,7.123829492902995
cs,196,4,3.8990216356389906
ws,196,4,4.3118367980546335
heur,196,4,5.098001081124254
cs,196,5,1.6340103337265866
ws,196,5,0.7997193432690044
heur,196,5,1.7541430199205663
cs,197,1,205.5061576340015
ws,197,1,180.73872952836902
heur,197,1,171.048823968214
cs,197,2,13.348917088936759
ws,197,2,18.860813241562763
heur,197,2,18.721191070112713
cs,197,3,5.840121068473172
ws,197,3,6.520565216818062
heur,197,3,7.617848895470772
cs,197,4,4.085146119899028
ws,197,4,4.449610215295526
heur,197,4,5.320018583278981
cs,197,5,1.6974911299494502
ws,197,5,0.9508633787178612
heur,197,5,1.8195551567288233
cs,198,1,204.90797209708205
ws,198,1,180.0083318577967
heur,198,1,170.25012808748176
cs,198,2,13.082742837952093
ws,198,2,18.683920916778572
heur,198,2,18.506538763803167
cs,198,3,5.9110148254071895
ws,198,3,6.535583442465315
heur,198,3,7.715426132880927
cs,198,4,4.133252171213512
ws,198,4,4.493435191528626
heur,198,4,5.383125500928478
cs,198,5,1.763019810513808
ws,198,5,1.0118842134143131
heur,198,5,1.9355163570245544
cs,199,1,205.81921507755928
ws,199,1,180.7074023191245
heur,199,1,171.0501765826467
cs,199,2,12.95031499253368
ws,199,2,18.576294945208485
heur,199,2,18.339856225334724
cs,199,3,5.903959998552865
ws,199,3,6.5192303132836145
heur,199,3,7.706922500321274
cs,199,4,4.130064158943365
ws,199,4,4.488919220370965
heur,199,4,5.378992848265137
cs,199,5,1.7740168682234787
ws,199,5,1.0263971274396366
heur,199,5,1.9470834263923846
cs,200,1,206.96855912604843
ws,200,1,181.64351048259996
heur,200,1,172.1363175324447
cs,200,2,13.317334247634102
ws,200,2,19.067220095971734
heur,200,2,18.71628537287402
cs,200,3,6.37011611807325
ws,200,3,6.853238828754673
heur,200,3,8.196288017389044
cs,200,4,4.377045229064973
ws,200,4,4.6730046816605375
heur,200,4,5.642362409718697
cs,200,5,1.9232755840722273
ws,200,5,1.3106664023658197
heur,200,5,2.121115023281234
cs,201,1,205.08922393917646
ws,201,1,180.3938900581022
heur,201,1,170.75722347305518
cs,201,2,13.36838837618566
ws,201,2,18.74980361541398
heur,201,2,18.8420648318489
cs,201,3,5.730905149623703
ws,201,3,6.3649853950199375
heur,201,3,7.506452086911337
cs,201,4,4.029010410371928
ws,201,4,4.409951542027715
heur,201,4,5.262148451156603
cs,201,5,1.6709762100523828
ws,201,5,0.8933923422078013
heur,201,5,1.8302651328410922
cs,202,1,205.4771097537209
ws,202,1,180.4178814566595
heur,202,1,170.71556257782447
cs,202,2,12.995214645037752
ws,202,2,18.652582919083162
heur,202,2,18.385075085114252
cs,202,3,5.971264648934448
ws,202,3,6.559885392008478
heur,202,3,7.783680897332751
cs,202,4,4.164594151721322
ws,202,4,4.51388142564143
heur,202,4,5.419288233996022
cs,202,5,1.793544978615739
ws,202,5,1.065965233232654
heur,202,5,1.9674928643667362
cs,203,1,206.51228725829205
ws,203,1,181.7237037840971
heur,203,1,171.7023778290732
cs,203,2,13.523254435671841
ws,203,2,18.87833432254192
heur,203,2,18.944675305172765
cs,203,3,5.441272011567135
ws,203,3,6.314114725820572
heur,203,3,7.156554751837011
cs,203,4,3.938810424776636
ws,203,4,4.360304167406395
heur,203,4,5.143453839616975
cs,203,5,1.5187536504772865
ws,203,5,0.7049906971804384
heur,203,5,1.6115972337619997
cs,204,1,206.98228357787627
ws,204,1,182.0344746435205
heur,204,1,172.3702091463174
cs,204,2,13.326333701547101
ws,204,2,18.676294534276735
heur,204,2,18.568903844285593
cs,204,3,6.268331363705094
ws,204,3,7.0248795299773015
heur,204,3,8.127950252101096
cs,204,4,4.327287366979357
ws,204,4,4.676290325389601
heur,204,4,5.598508574454583
cs,204,5,1.7620347729970316
ws,204,5,1.049715531551988
heur,204,5,1.8853244467708163
cs,205,1,205.94049104305003
ws,205,1,180.8757250323726
heur,205,1,171.1529320741661
cs,205,2,13.063484026276319
ws,205,2,18.750817558598275
heur,205,2,18.43893922971127
cs,205,3,6.118111111857505
ws,205,3,6.681904478575268
heur,205,3,7.950755268624739
cs,205,4,4.2375355179179035
ws,205,4,4.561447868745585
heur,205,4,5.504240835185817
cs,205,5,1.843021113304395
ws,205,5,1.1471497942136752
heur,205,5,2.01906240272934
cs,206,1,207.99933629836167
ws,206,1,183.29832930727167
heur,206,1,173.47962541465523
cs,206,2,13.711103895059667
ws,206,2,19.362809810896874
heur,206,2,19.257979816468193
cs,206,3,6.149195049617262
ws,206,3,6.707953279474193
heur,206,3,7.988422458621332
cs,206,4,4.2567622045687745
ws,206,4,4.585645835542389
heur,206,4,5.528059468084301
cs,206,5,1.7871025312998912
ws,206,5,1.085661267220949
heur,206,5,1.9603228470417948
cs,207,1,205.46008175066518
ws,207,1,180.40091880186395
heur,207,1,170.70681519487053
cs,207,2,13.027595918447178
ws,207,2,18.676214593624547
heur,207,2,18.42562646104268
cs,207,3,5.974756506355867
ws,207,3,6.566340379072591
heur,207,3,7.787771182241618
cs,207,4,4.1669808527169
ws,207,4,4.516940995213394
heur,207,4,5.422098000804688
cs,207,5,1.7915847495161914
ws,207,5,1.0633808928737678
heur,207,5,1.9654355466099387
cs,208,1,205.36759650384715
ws,208,1,180.30695015055582
heur,208,1,170.60709666219057
cs,208,2,12.975097336412013
ws,208,2,18.639712513677345
heur,208,2,18.35813870006204
cs,208,3,5.978880817346125
ws,208,3,6.562473699504842
heur,208,3,7.792271031197359
cs,208,4,4.168461066290863
ws,208,4,4.516153751798791
heur,208,4,5.4237274867254985
cs,208,5,1.7983823593543076
ws,208,5,1.0746963811381565
heur,208,5,1.9725590191046996
cs,209,1,202.5519815197349
ws,209,1,177.31742502357696
heur,209,1,167.82319828518413
cs,209,2,12.55381399291589
ws,209,2,18.15840256342413
heur,209,2,17.849141884156197
cs,209,3,5.823592546488146
ws,209,3,6.419319724709669
heur,209,3,7.613930513391337
cs,209,4,4.073392569733369
ws,209,4,4.425447770816498
heur,209,4,5.313397862655313
cs,209,5,1.7827088107714477
ws,209,5,1.0510268502386146
heur,209,5,1.956164949320226
cs,210,1,205.63034237507793
ws,210,1,180.48136132931873
heur,210,1,170.83167398872885
cs,210,2,12.993116745417288
ws,210,2,18.678559567762182
heur,210,2,18.37143099044532
cs,210,3,6.031955740827719
ws,210,3,6.597180134375869
heur,210,3,7.852688726226971
cs,210,4,4.19676784442932
ws,210,4,4.5373927462856924
heur,210,4,5.456547331274885
cs,210,5,1.8161911611463115
ws,210,5,1.1100128435860985
heur,210,5,1.9911701495534757
cs,211,1,206.25874578320875
ws,211,1,181.44734108659938
heur,211,1,171.80094152423032
cs,211,2,12.734225885142061
ws,211,2,18.190393449968248
heur,211,2,17.9365875533553
cs,211,3,5.739175523799485
ws,211,3,6.62836295701232
heur,211,3,7.522435813786899
cs,211,4,4.035424227513251
ws,211,4,4.431614385313622
heur,211,4,5.2618969002918705
cs,211,5,1.64128982813909
ws,211,5,0.8892169779198059
heur,211,5,1.7626737541925928
cs,212,1,205.54084056961716
ws,212,1,180.43746025192226
heur,212,1,170.73005444656414
cs,212,2,12.821483976201327
ws,212,2,18.404686233139422
heur,212,2,18.194384347924505
cs,212,3,5.799712191208698
ws,212,3,6.462915809931804
heur,212,3,7.58770507969015
cs,212,4,4.083061991067106
ws,212,4,4.459510024183394
heur,212,4,5.323140336605068
cs,212,5,1.7522407430037519
ws,212,5,0.9732350809735508
heur,212,5,1.9243511323844849
cs,213,1,205.43652004983485
ws,213,1,180.31475677431175
heur,213,1,170.62158715218982
cs,213,2,12.98175666257022
ws,213,2,18.687042116153503
heur,213,2,18.351452913179077
cs,213,3,6.050672396864649
ws,213,3,6.630299491876026
heur,213,3,7.873891928853016
cs,213,4,4.210812791161432
ws,213,4,4.551630399758834
heur,213,4,5.4723732022934595
cs,213,5,1.825914493249282
ws,213,5,1.1212725904803438
heur,213,5,2.001401833636915
cs,214,1,205.5102414817202
ws,214,1,180.3799043667778
heur,214,1,170.75444120130445
cs,214,2,12.90451550726589
ws,214,2,18.462557404082368
heur,214,2,18.294813905471305
cs,214,3,5.824983601429652
ws,214,3,6.482567701024438
heur,214,3,7.616795360563863
cs,214,4,4.090078527812289
ws,214,4,4.460824762706134
heur,214,4,5.332204794103652
cs,214,5,1.7512440260268853
ws,214,5,0.9841321952765778
heur,214,5,1.9232462501447833
cs,215,1,205.07670970153248
ws,215,1,179.9542771865615
heur,215,1,170.2915110594553
cs,215,2,12.935817234026038
ws,215,2,18.615685266758074
heur,215,2,18.306087946421762
cs,215,3,5.9890108605689125
ws,215,3,6.559355480906704
heur,215,3,7.803644879866473
cs,215,4,4.1700010992448675
ws,215,4,4.512200597893581
heur,215,4,5.42574971117513
cs,215,5,1.8055557417343964
ws,215,5,1.0913940051000648
heur,215,5,1.9800245082399217
cs,216,1,205.59433611152764
ws,216,1,180.6976221473669
heur,216,1,170.92808698221364
cs,216,2,13.125157304251747
ws,216,2,18.56953900109487
heur,216,2,18.60230866413854
cs,216,3,5.6497176870616554
ws,216,3,6.416886926284437
heur,216,3,7.41758998300346
cs,216,4,4.011951460352897
ws,216,4,4.419600045510224
heur,216,4,5.24014668780659
cs,216,5,1.674553582540486
ws,216,5,0.8400256010614338
heur,216,5,1.8426947510484017
cs,217,1,206.21736566068057
ws,217,1,181.04930109264743
heur,217,1,171.46726484186763
cs,217,2,13.14844684177786
ws,217,2,18.899981990264887
heur,217,2,18.458985830895774
cs,217,3,6.427471795300125
ws,217,3,6.917161556339574
heur,217,3,8.26362039028893
cs,217,4,4.388459528046247
ws,217,4,4.700775839237849
heur,217,4,5.6562820661076785
cs,217,5,2.0920825402070857
ws,217,5,1.4870300701226988
heur,217,5,2.29805909366434
cs,218,1,205.0571641867899
ws,218,1,180.2053995349674
heur,218,1,170.3010352090328
cs,218,2,13.096647728590636
ws,218,2,18.615507660700903
heur,218,2,18.524656910317486
cs,218,3,5.90911320807308
ws,218,3,6.603185017658054
heur,218,3,7.713312524326366
cs,218,4,4.187221575977695
ws,218,4,4.584992627112849
heur,218,4,5.440134505320537
cs,218,5,1.7761850534012762
ws,218,5,0.9918161307029663
heur,218,5,1.9496718164989624
cs,219,1,206.51879941626453
ws,219,1,181.41260510340825
heur,219,1,171.8195753419096
cs,219,2,13.026136733326434
ws,219,2,18.444356459325444
heur,219,2,18.27688502089853
cs,219,3,6.263672071001364
ws,219,3,6.8107304261370265
heur,219,3,8.094909229362244
cs,219,4,4.311830782214645
ws,219,4,4.611913924236349
heur,219,4,5.579911269595555
cs,219,5,1.9100223626098949
ws,219,5,1.19771816142767
heur,219,5,2.0593256124774886
cs,220,1,203.73615097384706
ws,220,1,178.41202305207088
heur,220,1,168.85500964504828
cs,220,2,12.460411025793602
ws,220,2,18.12027765482871
heur,220,2,17.7319158584755
cs,220,3,5.811401879813471
ws,220,3,6.416425817821376
heur,220,3,7.599685878257903
cs,220,4,4.076454695423073
ws,220,4,4.434326794357111
heur,220,4,5.3157103611599315
cs,220,5,1.7904120122702518
ws,220,5,1.0449985232824963
heur,220,5,1.9643555541996072
cs,221,1,205.15339545528678
ws,221,1,180.07495258497326
heur,221,1,170.3887890966688
cs,221,2,12.92454177855368
ws,221,2,18.580742871406997
heur,221,2,18.298939982386297
cs,221,3,5.94970794268675
ws,221,3,6.538807366332716
heur,221,3,7.758895928785909
cs,221,4,4.151315452725765
ws,221,4,4.500837471039127
heur,221,4,5.403862942150877
cs,221,5,1.7926239353061975
ws,221,5,1.064074380554072
heur,221,5,1.9665351465813032
cs,222,1,205.74225593375135
ws,222,1,180.65260679754346
heur,222,1,170.9720348609279
cs,222,2,13.027022775625984
ws,222,2,18.703708154124808
heur,222,2,18.417164374183994
cs,222,3,6.0177851097534125
ws,222,3,6.585575736221642
heur,222,3,7.836703835938975
cs,222,4,4.186725588612032
ws,222,4,4.5277241028783495
heur,222,4,5.44525037976896
cs,222,5,1.806918134610022
ws,222,5,1.0960819206046009
heur,222,5,1.981424116740481
cs,223,1,206.63574261587635
ws,223,1,181.60839599042927
